message,error_bit,codeword,received,decoded,pass
1011010,9,11110111011000101100,11110111010000101100,1011010,1
1011010,10,11110111011000101100,11110111001000101100,1011010,1
1011010,11,11110111011000101100,11110111111000101100,1011010,1
1011010,12,11110111011000101100,11110110011000101100,1011010,1
1011010,13,11110111011000101100,11110101011000101100,1011010,1
1011010,14,11110111011000101100,11110011011000101100,1011010,1
1011010,15,11110111011000101100,11111111011000101100,1011010,1
1011010,16,11110111011000101100,11100111011000101100,1011010,1
1011010,17,11110111011000101100,11010111011000101100,1011010,1
1011010,18,11110111011000101100,10110111011000101100,1011010,1
1011010,19,11110111011000101100,01110111011000101100,1011010,1
1011011,-1,11110111011011010111,11110111011011010111,1011011,1
1011011,0,11110111011011010111,11110111011011010110,1011011,1
1011011,1,11110111011011010111,11110111011011010101,1011011,1
1011011,2,11110111011011010111,11110111011011010011,1011011,1
1011011,3,11110111011011010111,11110111011011011111,1011011,1
1011011,4,11110111011011010111,11110111011011000111,1011011,1
1011011,5,11110111011011010111,11110111011011110111,1011011,1
1011011,6,11110111011011010111,11110111011010010111,1011011,1
1011011,7,11110111011011010111,11110111011001010111,1011011,1
1011011,8,11110111011011010111,11110111011111010111,1011011,1
1011011,9,11110111011011010111,11110111010011010111,1011011,1
1011011,10,11110111011011010111,11110111001011010111,1011011,1
1011011,11,11110111011011010111,11110111111011010111,1011011,1
1011011,12,11110111011011010111,11110110011011010111,1011011,1
1011011,13,11110111011011010111,11110101011011010111,1011011,1
1011011,14,11110111011011010111,11110011011011010111,1011011,1
1011011,15,11110111011011010111,11111111011011010111,1011011,1
1011011,16,11110111011011010111,11100111011011010111,1011011,1
1011011,17,11110111011011010111,11010111011011010111,1011011,1
1011011,18,11110111011011010111,10110111011011010111,1011011,1
1011011,19,11110111011011010111,01110111011011010111,1011011,1
1011100,-1,11110111101001110000,11110111101001110000,1011100,1
1011100,0,11110111101001110000,11110111101001110001,1011100,1
1011100,1,11110111101001110000,11110111101001110010,1011100,1
1011100,2,11110111101001110000,11110111101001110100,1011100,1
1011100,3,11110111101001110000,11110111101001111000,1011100,1
1011100,4,11110111101001110000,11110111101001100000,1011100,1
1011100,5,11110111101001110000,11110111101001010000,1011100,1
1011100,6,11110111101001110000,11110111101000110000,1011100,1
1011100,7,11110111101001110000,11110111101011110000,1011100,1
1011100,8,11110111101001110000,11110111101101110000,1011100,1
1011100,9,11110111101001110000,11110111100001110000,1011100,1
1011100,10,11110111101001110000,11110111111001110000,1011100,1
1011100,11,11110111101001110000,11110111001001110000,1011100,1
1011100,12,11110111101001110000,11110110101001110000,1011100,1
1011100,13,11110111101001110000,11110101101001110000,1011100,1
1011100,14,11110111101001110000,11110011101001110000,1011100,1
1011100,15,11110111101001110000,11111111101001110000,1011100,1
1011100,16,11110111101001110000,11100111101001110000,1011100,1
1011100,17,11110111101001110000,11010111101001110000,1011100,1
1011100,18,11110111101001110000,10110111101001110000,1011100,1
1011100,19,11110111101001110000,01110111101001110000,1011100,1
1011101,-1,11110111101010001011,11110111101010001011,1011101,1
1011101,0,11110111101010001011,11110111101010001010,1011101,1
1011101,1,11110111101010001011,11110111101010001001,1011101,1
1011101,2,11110111101010001011,11110111101010001111,1011101,1
1011101,3,11110111101010001011,11110111101010000011,1011101,1
1011101,4,11110111101010001011,11110111101010011011,1011101,1
1011101,5,11110111101010001011,11110111101010101011,1011101,1
1011101,6,11110111101010001011,11110111101011001011,1011101,1
1011101,7,11110111101010001011,11110111101000001011,1011101,1
1011101,8,11110111101010001011,11110111101110001011,1011101,1
1011101,9,11110111101010001011,11110111100010001011,1011101,1
1011101,10,11110111101010001011,11110111111010001011,1011101,1
1011101,11,11110111101010001011,11110111001010001011,1011101,1
1011101,12,11110111101010001011,11110110101010001011,1011101,1
1011101,13,11110111101010001011,11110101101010001011,1011101,1
1011101,14,11110111101010001011,11110011101010001011,1011101,1
1011101,15,11110111101010001011,11111111101010001011,1011101,1
1011101,16,11110111101010001011,11100111101010001011,1011101,1
1011101,17,11110111101010001011,11010111101010001011,1011101,1
1011101,18,11110111101010001011,10110111101010001011,1011101,1
1011101,19,11110111101010001011,01110111101010001011,1011101,1
1011110,-1,11110111100110011100,11110111100110011100,1011110,1
1011110,0,11110111100110011100,11110111100110011101,1011110,1
1011110,1,11110111100110011100,11110111100110011110,1011110,1
1011110,2,11110111100110011100,11110111100110011000,1011110,1
1011110,3,11110111100110011100,11110111100110010100,1011110,1
1011110,4,11110111100110011100,11110111100110001100,1011110,1
1011110,5,11110111100110011100,11110111100110111100,1011110,1
1011110,6,11110111100110011100,11110111100111011100,1011110,1
1011110,7,11110111100110011100,11110111100100011100,1011110,1
1011110,8,11110111100110011100,11110111100010011100,1011110,1
1011110,9,11110111100110011100,11110111101110011100,1011110,1
1011110,10,11110111100110011100,11110111110110011100,1011110,1
1011110,11,11110111100110011100,11110111000110011100,1011110,1
1011110,12,11110111100110011100,11110110100110011100,1011110,1
1011110,13,11110111100110011100,11110101100110011100,1011110,1
1011110,14,11110111100110011100,11110011100110011100,1011110,1
1011110,15,11110111100110011100,11111111100110011100,1011110,1
1011110,16,11110111100110011100,11100111100110011100,1011110,1
1011110,17,11110111100110011100,11010111100110011100,1011110,1
1011110,18,11110111100110011100,10110111100110011100,1011110,1
1011110,19,11110111100110011100,01110111100110011100,1011110,1
1011111,-1,11110111100101100111,11110111100101100111,1011111,1
1011111,0,11110111100101100111,11110111100101100110,1011111,1
1011111,1,11110111100101100111,11110111100101100101,1011111,1
1011111,2,11110111100101100111,11110111100101100011,1011111,1
1011111,3,11110111100101100111,11110111100101101111,1011111,1
1011111,4,11110111100101100111,11110111100101110111,1011111,1
1011111,5,11110111100101100111,11110111100101000111,1011111,1
1011111,6,11110111100101100111,11110111100100100111,1011111,1
1011111,7,11110111100101100111,11110111100111100111,1011111,1
1011111,8,11110111100101100111,11110111100001100111,1011111,1
1011111,9,11110111100101100111,11110111101101100111,1011111,1
1011111,10,11110111100101100111,11110111110101100111,1011111,1
1011111,11,11110111100101100111,11110111000101100111,1011111,1
1011111,12,11110111100101100111,11110110100101100111,1011111,1
1011111,13,11110111100101100111,11110101100101100111,1011111,1
1011111,14,11110111100101100111,11110011100101100111,1011111,1
1011111,15,11110111100101100111,11111111100101100111,1011111,1
1011111,16,11110111100101100111,11100111100101100111,1011111,1
1011111,17,11110111100101100111,11010111100101100111,1011111,1
1011111,18,11110111100101100111,10110111100101100111,1011111,1
1011111,19,11110111100101100111,01110111100101100111,1011111,1
1100000,-1,11000101110000000000,11000101110000000000,1100000,1
1100000,0,11000101110000000000,11000101110000000001,1100000,1
1100000,1,11000101110000000000,11000101110000000010,1100000,1
1100000,2,11000101110000000000,11000101110000000100,1100000,1
1100000,3,11000101110000000000,11000101110000001000,1100000,1
1100000,4,11000101110000000000,11000101110000010000,1100000,1
1100000,5,11000101110000000000,11000101110000100000,1100000,1
1100000,6,11000101110000000000,11000101110001000000,1100000,1
1100000,7,11000101110000000000,11000101110010000000,1100000,1
1100000,8,11000101110000000000,11000101110100000000,1100000,1
1100000,9,11000101110000000000,11000101111000000000,1100000,1
1100000,10,11000101110000000000,11000101100000000000,1100000,1
1100000,11,11000101110000000000,11000101010000000000,1100000,1
1100000,12,11000101110000000000,11000100110000000000,1100000,1
1100000,13,11000101110000000000,11000111110000000000,1100000,1
1100000,14,11000101110000000000,11000001110000000000,1100000,1
1100000,15,11000101110000000000,11001101110000000000,1100000,1
1100000,16,11000101110000000000,11010101110000000000,1100000,1
1100000,17,11000101110000000000,11100101110000000000,1100000,1
1100000,18,11000101110000000000,10000101110000000000,1100000,1
1100000,19,11000101110000000000,01000101110000000000,1100000,1
1100001,-1,11000101110011111011,11000101110011111011,1100001,1
1100001,0,11000101110011111011,11000101110011111010,1100001,1
1100001,1,11000101110011111011,11000101110011111001,1100001,1
1100001,2,11000101110011111011,11000101110011111111,1100001,1
1100001,3,11000101110011111011,11000101110011110011,1100001,1
1100001,4,11000101110011111011,11000101110011101011,1100001,1
1100001,5,11000101110011111011,11000101110011011011,1100001,1
1100001,6,11000101110011111011,11000101110010111011,1100001,1
1100001,7,11000101110011111011,11000101110001111011,1100001,1
1100001,8,11000101110011111011,11000101110111111011,1100001,1
1100001,9,11000101110011111011,11000101111011111011,1100001,1
1100001,10,11000101110011111011,11000101100011111011,1100001,1
1100001,11,11000101110011111011,11000101010011111011,1100001,1
1100001,12,11000101110011111011,11000100110011111011,1100001,1
1100001,13,11000101110011111011,11000111110011111011,1100001,1
1100001,14,11000101110011111011,11000001110011111011,1100001,1
1100001,15,11000101110011111011,11001101110011111011,1100001,1
1100001,16,11000101110011111011,11010101110011111011,1100001,1
1100001,17,11000101110011111011,11100101110011111011,1100001,1
1100001,18,11000101110011111011,10000101110011111011,1100001,1
1100001,19,11000101110011111011,01000101110011111011,1100001,1
1100010,-1,11000101111111101100,11000101111111101100,1100010,1
1100010,0,11000101111111101100,11000101111111101101,1100010,1
1100010,1,11000101111111101100,11000101111111101110,1100010,1
1100010,2,11000101111111101100,11000101111111101000,1100010,1
1100010,3,11000101111111101100,11000101111111100100,1100010,1
1100010,4,11000101111111101100,11000101111111111100,1100010,1
1100010,5,11000101111111101100,11000101111111001100,1100010,1
1100010,6,11000101111111101100,11000101111110101100,1100010,1
1100010,7,11000101111111101100,11000101111101101100,1100010,1
1100010,8,11000101111111101100,11000101111011101100,1100010,1
1100010,9,11000101111111101100,11000101110111101100,1100010,1
1100010,10,11000101111111101100,11000101101111101100,1100010,1
1100010,11,11000101111111101100,11000101011111101100,1100010,1
1100010,12,11000101111111101100,11000100111111101100,1100010,1
1100010,13,11000101111111101100,11000111111111101100,1100010,1
1100010,14,11000101111111101100,11000001111111101100,1100010,1
1100010,15,11000101111111101100,11001101111111101100,1100010,1
1100010,16,11000101111111101100,11010101111111101100,1100010,1
1100010,17,11000101111111101100,11100101111111101100,1100010,1
1100010,18,11000101111111101100,10000101111111101100,1100010,1
1100010,19,11000101111111101100,01000101111111101100,1100010,1
1100011,-1,11000101111100010111,11000101111100010111,1100011,1
1100011,0,11000101111100010111,11000101111100010110,1100011,1
1100011,1,11000101111100010111,11000101111100010101,1100011,1
1100011,2,11000101111100010111,11000101111100010011,1100011,1
1100011,3,11000101111100010111,11000101111100011111,1100011,1
1100011,4,11000101111100010111,11000101111100000111,1100011,1
1100011,5,11000101111100010111,11000101111100110111,1100011,1
1100011,6,11000101111100010111,11000101111101010111,1100011,1
1100011,7,11000101111100010111,11000101111110010111,1100011,1
1100011,8,11000101111100010111,11000101111000010111,1100011,1
1100011,9,11000101111100010111,11000101110100010111,1100011,1
1100011,10,11000101111100010111,11000101101100010111,1100011,1
1100011,11,11000101111100010111,11000101011100010111,1100011,1
1100011,12,11000101111100010111,11000100111100010111,1100011,1
1100011,13,11000101111100010111,11000111111100010111,1100011,1
1100011,14,11000101111100010111,11000001111100010111,1100011,1
1100011,15,11000101111100010111,11001101111100010111,1100011,1
1100011,16,11000101111100010111,11010101111100010111,1100011,1
1100011,17,11000101111100010111,11100101111100010111,1100011,1
1100011,18,11000101111100010111,10000101111100010111,1100011,1
1100011,19,11000101111100010111,01000101111100010111,1100011,1
1100100,-1,11000101001110110000,11000101001110110000,1100100,1
1100100,0,11000101001110110000,11000101001110110001,1100100,1
1100100,1,11000101001110110000,11000101001110110010,1100100,1
1100100,2,11000101001110110000,11000101001110110100,1100100,1
1100100,3,11000101001110110000,11000101001110111000,1100100,1
1100100,4,11000101001110110000,11000101001110100000,1100100,1
1100100,5,11000101001110110000,11000101001110010000,1100100,1
1100100,6,11000101001110110000,11000101001111110000,1100100,1
1100100,7,11000101001110110000,11000101001100110000,1100100,1
1100100,8,11000101001110110000,11000101001010110000,1100100,1
1100100,9,11000101001110110000,11000101000110110000,1100100,1
1100100,10,11000101001110110000,11000101011110110000,1100100,1
1100100,11,11000101001110110000,11000101101110110000,1100100,1
1100100,12,11000101001110110000,11000100001110110000,1100100,1
1100100,13,11000101001110110000,11000111001110110000,1100100,1
1100100,14,11000101001110110000,11000001001110110000,1100100,1
1100100,15,11000101001110110000,11001101001110110000,1100100,1
1100100,16,11000101001110110000,11010101001110110000,1100100,1
1100100,17,11000101001110110000,11100101001110110000,1100100,1
1100100,18,11000101001110110000,10000101001110110000,1100100,1
1100100,19,11000101001110110000,01000101001110110000,1100100,1
1100101,-1,11000101001101001011,11000101001101001011,1100101,1
1100101,0,11000101001101001011,11000101001101001010,1100101,1
1100101,1,11000101001101001011,11000101001101001001,1100101,1
1100101,2,11000101001101001011,11000101001101001111,1100101,1
1100101,3,11000101001101001011,11000101001101000011,1100101,1
1100101,4,11000101001101001011,11000101001101011011,1100101,1
1100101,5,11000101001101001011,11000101001101101011,1100101,1
1100101,6,11000101001101001011,11000101001100001011,1100101,1
1100101,7,11000101001101001011,11000101001111001011,1100101,1
1100101,8,11000101001101001011,11000101001001001011,1100101,1
1100101,9,11000101001101001011,11000101000101001011,1100101,1
1100101,10,11000101001101001011,11000101011101001011,1100101,1
1100101,11,11000101001101001011,11000101101101001011,1100101,1
1100101,12,11000101001101001011,11000100001101001011,1100101,1
1100101,13,11000101001101001011,11000111001101001011,1100101,1
1100101,14,11000101001101001011,11000001001101001011,1100101,1
1100101,15,11000101001101001011,11001101001101001011,1100101,1
1100101,16,11000101001101001011,11010101001101001011,1100101,1
1100101,17,11000101001101001011,11100101001101001011,1100101,1
1100101,18,11000101001101001011,10000101001101001011,1100101,1
1100101,19,11000101001101001011,01000101001101001011,1100101,1
1100110,-1,11000101000001011100,11000101000001011100,1100110,1
1100110,0,11000101000001011100,11000101000001011101,1100110,1
1100110,1,11000101000001011100,11000101000001011110,1100110,1
1100110,2,11000101000001011100,11000101000001011000,1100110,1
1100110,3,11000101000001011100,11000101000001010100,1100110,1
1100110,4,11000101000001011100,11000101000001001100,1100110,1
1100110,5,11000101000001011100,11000101000001111100,1100110,1
1100110,6,11000101000001011100,11000101000000011100,1100110,1
1100110,7,11000101000001011100,11000101000011011100,1100110,1
1100110,8,11000101000001011100,11000101000101011100,1100110,1
1100110,9,11000101000001011100,11000101001001011100,1100110,1
1100110,10,11000101000001011100,11000101010001011100,1100110,1
1100110,11,11000101000001011100,11000101100001011100,1100110,1
1100110,12,11000101000001011100,11000100000001011100,1100110,1
1100110,13,11000101000001011100,11000111000001011100,1100110,1
1100110,14,11000101000001011100,11000001000001011100,1100110,1
1100110,15,11000101000001011100,11001101000001011100,1100110,1
1100110,16,11000101000001011100,11010101000001011100,1100110,1
1100110,17,11000101000001011100,11100101000001011100,1100110,1
1100110,18,11000101000001011100,10000101000001011100,1100110,1
1100110,19,11000101000001011100,01000101000001011100,1100110,1
1100111,-1,11000101000010100111,11000101000010100111,1100111,1
1100111,0,11000101000010100111,11000101000010100110,1100111,1
1100111,1,11000101000010100111,11000101000010100101,1100111,1
1100111,2,11000101000010100111,11000101000010100011,1100111,1
1100111,3,11000101000010100111,11000101000010101111,1100111,1
1100111,4,11000101000010100111,11000101000010110111,1100111,1
1100111,5,11000101000010100111,11000101000010000111,1100111,1
1100111,6,11000101000010100111,11000101000011100111,1100111,1
1100111,7,11000101000010100111,11000101000000100111,1100111,1
1100111,8,11000101000010100111,11000101000110100111,1100111,1
1100111,9,11000101000010100111,11000101001010100111,1100111,1
1100111,10,11000101000010100111,11000101010010100111,1100111,1
1100111,11,11000101000010100111,11000101100010100111,1100111,1
1100111,12,11000101000010100111,11000100000010100111,1100111,1
1100111,13,11000101000010100111,11000111000010100111,1100111,1
1100111,14,11000101000010100111,11000001000010100111,1100111,1
1100111,15,11000101000010100111,11001101000010100111,1100111,1
1100111,16,11000101000010100111,11010101000010100111,1100111,1
1100111,17,11000101000010100111,11100101000010100111,1100111,1
1100111,18,11000101000010100111,10000101000010100111,1100111,1
1100111,19,11000101000010100111,01000101000010100111,1100111,1
1101000,-1,11000110001011000000,11000110001011000000,1101000,1
1101000,0,11000110001011000000,11000110001011000001,1101000,1
1101000,1,11000110001011000000,11000110001011000010,1101000,1
1101000,2,11000110001011000000,11000110001011000100,1101000,1
1101000,3,11000110001011000000,11000110001011001000,1101000,1
1101000,4,11000110001011000000,11000110001011010000,1101000,1
1101000,5,11000110001011000000,11000110001011100000,1101000,1
1101000,6,11000110001011000000,11000110001010000000,1101000,1
1101000,7,11000110001011000000,11000110001001000000,1101000,1
1101000,8,11000110001011000000,11000110001111000000,1101000,1
1101000,9,11000110001011000000,11000110000011000000,1101000,1
1101000,10,11000110001011000000,11000110011011000000,1101000,1
1101000,11,11000110001011000000,11000110101011000000,1101000,1
1101000,12,11000110001011000000,11000111001011000000,1101000,1
1101000,13,11000110001011000000,11000100001011000000,1101000,1
1101000,14,11000110001011000000,11000010001011000000,1101000,1
1101000,15,11000110001011000000,11001110001011000000,1101000,1
1101000,16,11000110001011000000,11010110001011000000,1101000,1
1101000,17,11000110001011000000,11100110001011000000,1101000,1
1101000,18,11000110001011000000,10000110001011000000,1101000,1
1101000,19,11000110001011000000,01000110001011000000,1101000,1
1101001,-1,11000110001000111011,11000110001000111011,1101001,1
1101001,0,11000110001000111011,11000110001000111010,1101001,1
1101001,1,11000110001000111011,11000110001000111001,1101001,1
1101001,2,11000110001000111011,11000110001000111111,1101001,1
1101001,3,11000110001000111011,11000110001000110011,1101001,1
1101001,4,11000110001000111011,11000110001000101011,1101001,1
1101001,5,11000110001000111011,11000110001000011011,1101001,1
1101001,6,11000110001000111011,11000110001001111011,1101001,1
1101001,7,11000110001000111011,11000110001010111011,1101001,1
1101001,8,11000110001000111011,11000110001100111011,1101001,1
1101001,9,11000110001000111011,11000110000000111011,1101001,1
1101001,10,11000110001000111011,11000110011000111011,1101001,1
1101001,11,11000110001000111011,11000110101000111011,1101001,1
1101001,12,11000110001000111011,11000111001000111011,1101001,1
1101001,13,11000110001000111011,11000100001000111011,1101001,1
1101001,14,11000110001000111011,11000010001000111011,1101001,1
1101001,15,11000110001000111011,11001110001000111011,1101001,1
1101001,16,11000110001000111011,11010110001000111011,1101001,1
1101001,17,11000110001000111011,11100110001000111011,1101001,1
1101001,18,11000110001000111011,10000110001000111011,1101001,1
1101001,19,11000110001000111011,01000110001000111011,1101001,1
1101010,-1,11000110000100101100,11000110000100101100,1101010,1
1101010,0,11000110000100101100,11000110000100101101,1101010,1
1101010,1,11000110000100101100,11000110000100101110,1101010,1
1101010,2,11000110000100101100,11000110000100101000,1101010,1
1101010,3,11000110000100101100,11000110000100100100,1101010,1
1101010,4,11000110000100101100,11000110000100111100,1101010,1
1101010,5,11000110000100101100,11000110000100001100,1101010,1
1101010,6,11000110000100101100,11000110000101101100,1101010,1
1101010,7,11000110000100101100,11000110000110101100,1101010,1
1101010,8,11000110000100101100,11000110000000101100,1101010,1
1101010,9,11000110000100101100,11000110001100101100,1101010,1
1101010,10,11000110000100101100,11000110010100101100,1101010,1
1101010,11,11000110000100101100,11000110100100101100,1101010,1
1101010,12,11000110000100101100,11000111000100101100,1101010,1
1101010,13,11000110000100101100,11000100000100101100,1101010,1
1101010,14,11000110000100101100,11000010000100101100,1101010,1
1101010,15,11000110000100101100,11001110000100101100,1101010,1
1101010,16,11000110000100101100,11010110000100101100,1101010,1
1101010,17,11000110000100101100,11100110000100101100,1101010,1
1101010,18,11000110000100101100,10000110000100101100,1101010,1
1101010,19,11000110000100101100,01000110000100101100,1101010,1
1101011,-1,11000110000111010111,11000110000111010111,1101011,1
1101011,0,11000110000111010111,11000110000111010110,1101011,1
1101011,1,11000110000111010111,11000110000111010101,1101011,1
1101011,2,11000110000111010111,11000110000111010011,1101011,1
1101011,3,11000110000111010111,11000110000111011111,1101011,1
1101011,4,11000110000111010111,11000110000111000111,1101011,1
1101011,5,11000110000111010111,11000110000111110111,1101011,1
1101011,6,11000110000111010111,11000110000110010111,1101011,1
1101011,7,11000110000111010111,11000110000101010111,1101011,1
1101011,8,11000110000111010111,11000110000011010111,1101011,1
1101011,9,11000110000111010111,11000110001111010111,1101011,1
1101011,10,11000110000111010111,11000110010111010111,1101011,1
1101011,11,11000110000111010111,11000110100111010111,1101011,1
1101011,12,11000110000111010111,11000111000111010111,1101011,1
1101011,13,11000110000111010111,11000100000111010111,1101011,1
1101011,14,11000110000111010111,11000010000111010111,1101011,1
1101011,15,11000110000111010111,11001110000111010111,1101011,1
1101011,16,11000110000111010111,11010110000111010111,1101011,1
1101011,17,11000110000111010111,11100110000111010111,1101011,1
1101011,18,11000110000111010111,10000110000111010111,1101011,1
1101011,19,11000110000111010111,01000110000111010111,1101011,1
1101100,-1,11000110110101110000,11000110110101110000,1101100,1
1101100,0,11000110110101110000,11000110110101110001,1101100,1
1101100,1,11000110110101110000,11000110110101110010,1101100,1
1101100,2,11000110110101110000,11000110110101110100,1101100,1
1101100,3,11000110110101110000,11000110110101111000,1101100,1
1101100,4,11000110110101110000,11000110110101100000,1101100,1
1101100,5,11000110110101110000,11000110110101010000,1101100,1
1101100,6,11000110110101110000,11000110110100110000,1101100,1
1101100,7,11000110110101110000,11000110110111110000,1101100,1
1101100,8,11000110110101110000,11000110110001110000,1101100,1
1101100,9,11000110110101110000,11000110111101110000,1101100,1
1101100,10,11000110110101110000,11000110100101110000,1101100,1
1101100,11,11000110110101110000,11000110010101110000,1101100,1
1101100,12,11000110110101110000,11000111110101110000,1101100,1
1101100,13,11000110110101110000,11000100110101110000,1101100,1
1101100,14,11000110110101110000,11000010110101110000,1101100,1
1101100,15,11000110110101110000,11001110110101110000,1101100,1
1101100,16,11000110110101110000,11010110110101110000,1101100,1
1101100,17,11000110110101110000,11100110110101110000,1101100,1
1101100,18,11000110110101110000,10000110110101110000,1101100,1
1101100,19,11000110110101110000,01000110110101110000,1101100,1
1101101,-1,11000110110110001011,11000110110110001011,1101101,1
1101101,0,11000110110110001011,11000110110110001010,1101101,1
1101101,1,11000110110110001011,11000110110110001001,1101101,1
1101101,2,11000110110110001011,11000110110110001111,1101101,1
1101101,3,11000110110110001011,11000110110110000011,1101101,1
1101101,4,11000110110110001011,11000110110110011011,1101101,1
1101101,5,11000110110110001011,11000110110110101011,1101101,1
1101101,6,11000110110110001011,11000110110111001011,1101101,1
1101101,7,11000110110110001011,11000110110100001011,1101101,1
1101101,8,11000110110110001011,11000110110010001011,1101101,1
1101101,9,11000110110110001011,11000110111110001011,1101101,1
1101101,10,11000110110110001011,11000110100110001011,1101101,1
1101101,11,11000110110110001011,11000110010110001011,1101101,1
1101101,12,11000110110110001011,11000111110110001011,1101101,1
1101101,13,11000110110110001011,11000100110110001011,1101101,1
1101101,14,11000110110110001011,11000010110110001011,1101101,1
1101101,15,11000110110110001011,11001110110110001011,1101101,1
1101101,16,11000110110110001011,11010110110110001011,1101101,1
1101101,17,11000110110110001011,11100110110110001011,1101101,1
1101101,18,11000110110110001011,10000110110110001011,1101101,1
1101101,19,11000110110110001011,01000110110110001011,1101101,1
1101110,-1,11000110111010011100,11000110111010011100,1101110,1
1101110,0,11000110111010011100,11000110111010011101,1101110,1
1101110,1,11000110111010011100,11000110111010011110,1101110,1
1101110,2,11000110111010011100,11000110111010011000,1101110,1
1101110,3,11000110111010011100,11000110111010010100,1101110,1
1101110,4,11000110111010011100,11000110111010001100,1101110,1
1101110,5,11000110111010011100,11000110111010111100,1101110,1
1101110,6,11000110111010011100,11000110111011011100,1101110,1
1101110,7,11000110111010011100,11000110111000011100,1101110,1
1101110,8,11000110111010011100,11000110111110011100,1101110,1
1101110,9,11000110111010011100,11000110110010011100,1101110,1
1101110,10,11000110111010011100,11000110101010011100,1101110,1
1101110,11,11000110111010011100,11000110011010011100,1101110,1
1101110,12,11000110111010011100,11000111111010011100,1101110,1
1101110,13,11000110111010011100,11000100111010011100,1101110,1
1101110,14,11000110111010011100,11000010111010011100,1101110,1
1101110,15,11000110111010011100,11001110111010011100,1101110,1
1101110,16,11000110111010011100,11010110111010011100,1101110,1
1101110,17,11000110111010011100,11100110111010011100,1101110,1
1101110,18,11000110111010011100,10000110111010011100,1101110,1
1101110,19,11000110111010011100,01000110111010011100,1101110,1
1101111,-1,11000110111001100111,11000110111001100111,1101111,1
1101111,0,11000110111001100111,11000110111001100110,1101111,1
1101111,1,11000110111001100111,11000110111001100101,1101111,1
1101111,2,11000110111001100111,11000110111001100011,1101111,1
1101111,3,11000110111001100111,11000110111001101111,1101111,1
1101111,4,11000110111001100111,11000110111001110111,1101111,1
1101111,5,11000110111001100111,11000110111001000111,1101111,1
1101111,6,11000110111001100111,11000110111000100111,1101111,1
1101111,7,11000110111001100111,11000110111011100111,1101111,1
1101111,8,11000110111001100111,11000110111101100111,1101111,1
1101111,9,11000110111001100111,11000110110001100111,1101111,1
1101111,10,11000110111001100111,11000110101001100111,1101111,1
1101111,11,11000110111001100111,11000110011001100111,1101111,1
1101111,12,11000110111001100111,11000111111001100111,1101111,1
1101111,13,11000110111001100111,11000100111001100111,1101111,1
1101111,14,11000110111001100111,11000010111001100111,1101111,1
1101111,15,11000110111001100111,11001110111001100111,1101111,1
1101111,16,11000110111001100111,11010110111001100111,1101111,1
1101111,17,11000110111001100111,11100110111001100111,1101111,1
1101111,18,11000110111001100111,10000110111001100111,1101111,1
1101111,19,11000110111001100111,01000110111001100111,1101111,1
1110000,-1,11001010011100000000,11001010011100000000,1110000,1
1110000,0,11001010011100000000,11001010011100000001,1110000,1
1110000,1,11001010011100000000,11001010011100000010,1110000,1
1110000,2,11001010011100000000,11001010011100000100,1110000,1
1110000,3,11001010011100000000,11001010011100001000,1110000,1
1110000,4,11001010011100000000,11001010011100010000,1110000,1
1110000,5,11001010011100000000,11001010011100100000,1110000,1
1110000,6,11001010011100000000,11001010011101000000,1110000,1
1110000,7,11001010011100000000,11001010011110000000,1110000,1
1110000,8,11001010011100000000,11001010011000000000,1110000,1
1110000,9,11001010011100000000,11001010010100000000,1110000,1
1110000,10,11001010011100000000,11001010001100000000,1110000,1
1110000,11,11001010011100000000,11001010111100000000,1110000,1
1110000,12,11001010011100000000,11001011011100000000,1110000,1
1110000,13,11001010011100000000,11001000011100000000,1110000,1
1110000,14,11001010011100000000,11001110011100000000,1110000,1
1110000,15,11001010011100000000,11000010011100000000,1110000,1
1110000,16,11001010011100000000,11011010011100000000,1110000,1
1110000,17,11001010011100000000,11101010011100000000,1110000,1
1110000,18,11001010011100000000,10001010011100000000,1110000,1
1110000,19,11001010011100000000,01001010011100000000,1110000,1
1110001,-1,11001010011111111011,11001010011111111011,1110001,1
1110001,0,11001010011111111011,11001010011111111010,1110001,1
1110001,1,11001010011111111011,11001010011111111001,1110001,1
1110001,2,11001010011111111011,11001010011111111111,1110001,1
1110001,3,11001010011111111011,11001010011111110011,1110001,1
1110001,4,11001010011111111011,11001010011111101011,1110001,1
1110001,5,11001010011111111011,11001010011111011011,1110001,1
1110001,6,11001010011111111011,11001010011110111011,1110001,1
1110001,7,11001010011111111011,11001010011101111011,1110001,1
1110001,8,11001010011111111011,11001010011011111011,1110001,1
1110001,9,11001010011111111011,11001010010111111011,1110001,1
1110001,10,11001010011111111011,11001010001111111011,1110001,1
1110001,11,11001010011111111011,11001010111111111011,1110001,1
1110001,12,11001010011111111011,11001011011111111011,1110001,1
1110001,13,11001010011111111011,11001000011111111011,1110001,1
1110001,14,11001010011111111011,11001110011111111011,1110001,1
1110001,15,11001010011111111011,11000010011111111011,1110001,1
1110001,16,11001010011111111011,11011010011111111011,1110001,1
1110001,17,11001010011111111011,11101010011111111011,1110001,1
1110001,18,11001010011111111011,10001010011111111011,1110001,1
1110001,19,11001010011111111011,01001010011111111011,1110001,1
1110010,-1,11001010010011101100,11001010010011101100,1110010,1
1110010,0,11001010010011101100,11001010010011101101,1110010,1
1110010,1,11001010010011101100,11001010010011101110,1110010,1
1110010,2,11001010010011101100,11001010010011101000,1110010,1
